1 	Kansas City 	36.2 	35.7 	27.0 	38.0 	35.7 	25.6
2 	LA Rams 	35.0 	35.7 	38.0 	35.7 	33.0 	28.9
3 	New Orleans 	34.2 	32.3 	33.0 	30.5 	38.0 	27.9
4 	Cincinnati 	31.5 	30.7 	37.0 	34.0 	30.7 	18.1
5 	Baltimore 	30.8 	25.3 	26.0 	37.0 	24.5 	24.7
6 	Atlanta 	29.0 	34.7 	36.0 	34.7 	12.0 	21.6
7 	Tampa Bay 	28.0 	21.3 	10.0 	27.0 	29.0 	20.9
8 	Chicago 	27.8 	29.3 	48.0 	36.0 	19.5 	16.5
9 	LA Chargers 	27.8 	27.7 	29.0 	28.5 	27.0 	22.2
10 	Pittsburgh 	25.5 	27.0 	14.0 	25.5 	25.5 	26.4
11 	Cleveland 	25.5 	27.0 	42.0 	21.0 	30.0 	14.6
12 	San Francisco 	25.0 	28.0 	27.0 	30.0 	23.3 	20.7
13 	Oakland 	24.2 	28.0 	45.0 	29.0 	19.5 	18.8
14 	Houston 	24.0 	25.3 	37.0 	22.0 	24.7 	21.1
15 	New England 	23.8 	22.7 	38.0 	32.5 	15.0 	28.9
16 	Carolina 	23.7 	23.7 	31.0 	23.5 	24.0 	22.9
17 	Detroit 	23.5 	25.7 	24.0 	21.5 	25.5 	25.6
18 	Indianapolis 	23.5 	23.7 	34.0 	28.5 	18.5 	16.4
19 	Green Bay 	23.0 	22.7 	22.0 	25.0 	17.0 	20.0
20 	Minnesota 	22.5 	22.0 	31.0 	15.0 	30.0 	23.2
21 	NY Jets 	22.2 	13.7 	12.0 	12.0 	25.7 	18.6
22 	Jacksonville 	22.0 	22.7 	31.0 	22.7 	20.0 	25.9
23 	Washington 	21.3 	21.3 	31.0 	20.0 	24.0 	21.4
24 	Seattle 	21.2 	20.3 	20.0 	24.0 	20.3 	22.9
25 	Denver 	21.0 	19.0 	23.0 	23.3 	14.0 	18.1
26 	Miami 	20.5 	18.3 	7.0 	27.5 	13.5 	17.6
27 	Philadelphia 	20.5 	21.3 	23.0 	19.0 	22.0 	29.0
28 	Tennessee 	18.8 	18.3 	26.0 	23.0 	14.5 	20.6
29 	NY Giants 	18.2 	19.3 	18.0 	16.5 	20.0 	15.4
30 	Dallas 	16.8 	19.7 	26.0 	23.0 	10.5 	22.1
31 	Buffalo 	12.5 	15.7 	0.0 	20.0 	10.0 	17.9
32 	Arizona 	9.2 	10.3 	17.0 	12.3 	0.0 	18.4
