1 	LA Rams 	468.5 	503.0 	556.0 	503.0 	365.0 	361.5
2 	Oakland 	441.8 	457.3 	565.0 	480.0 	403.5 	324.1
3 	Tampa Bay 	432.8 	400.7 	311.0 	445.5 	420.0 	363.4
4 	New Orleans 	418.2 	399.3 	389.0 	375.0 	461.5 	390.4
5 	Houston 	413.8 	443.3 	466.0 	427.0 	409.3 	320.0
6 	Pittsburgh 	411.0 	390.7 	284.0 	379.5 	442.5 	387.8
7 	Atlanta 	410.8 	448.0 	495.0 	448.0 	299.0 	357.8
8 	Kansas City 	410.2 	426.3 	446.0 	384.0 	419.0 	372.5
9 	LA Chargers 	403.5 	357.7 	368.0 	454.5 	352.5 	376.6
10 	Baltimore 	396.8 	406.0 	451.0 	355.5 	438.0 	305.4
11 	Detroit 	390.5 	407.7 	382.0 	376.5 	404.5 	337.8
12 	Minnesota 	390.2 	406.0 	446.0 	317.5 	463.0 	358.1
13 	Denver 	383.2 	354.3 	385.0 	413.3 	293.0 	324.1
14 	Washington 	383.0 	383.0 	386.0 	360.0 	429.0 	324.9
15 	Jacksonville 	380.0 	405.0 	503.0 	405.0 	305.0 	359.8
16 	Cincinnati 	376.5 	392.0 	407.0 	373.0 	377.7 	280.5
17 	Green Bay 	371.0 	371.3 	423.0 	381.3 	340.0 	305.7
18 	Carolina 	369.7 	369.7 	377.0 	335.0 	439.0 	328.9
19 	Cleveland 	366.0 	379.0 	487.0 	325.0 	407.0 	308.9
20 	Philadelphia 	363.8 	407.7 	432.0 	305.5 	422.0 	377.9
21 	San Francisco 	360.8 	372.0 	364.0 	346.0 	365.7 	349.2
22 	Chicago 	341.0 	356.7 	483.0 	377.0 	305.0 	287.4
23 	New England 	337.2 	320.0 	449.0 	419.0 	255.5 	405.4
24 	Indianapolis 	337.0 	322.7 	478.0 	429.0 	245.0 	284.6
25 	NY Giants 	314.2 	311.0 	299.0 	311.5 	317.0 	314.2
26 	Tennessee 	312.2 	304.3 	397.0 	340.0 	284.5 	316.0
27 	Dallas 	311.8 	338.3 	414.0 	356.0 	267.5 	331.9
28 	Seattle 	302.0 	300.7 	331.0 	295.0 	304.3 	330.4
29 	NY Jets 	289.2 	269.3 	178.0 	362.0 	265.0 	305.2
30 	Miami 	286.0 	267.3 	172.0 	357.5 	214.5 	307.7
31 	Buffalo 	220.8 	243.3 	145.0 	293.0 	196.7 	300.3
32 	Arizona 	208.5 	207.0 	263.0 	232.3 	137.0 	314.1
