1 	Jacksonville 	14.0 	13.7 	12.0 	13.7 	15.0 	17.7
2 	Washington 	14.7 	14.7 	17.0 	19.0 	6.0 	24.2
3 	Chicago 	16.2 	13.7 	10.0 	13.5 	19.0 	20.0
4 	Baltimore 	16.2 	20.7 	14.0 	8.5 	24.0 	18.9
5 	LA Rams 	16.8 	18.0 	31.0 	18.0 	13.0 	20.9
6 	Tennessee 	18.2 	15.3 	23.0 	20.0 	16.5 	22.9
7 	Dallas 	19.2 	20.3 	24.0 	18.5 	20.0 	20.8
8 	Carolina 	20.0 	20.0 	21.0 	14.5 	31.0 	21.1
9 	Seattle 	20.2 	18.0 	17.0 	13.0 	22.7 	20.8
10 	Philadelphia 	20.2 	23.0 	26.0 	14.0 	26.5 	18.2
11 	Green Bay 	20.8 	20.0 	0.0 	17.3 	31.0 	24.0
12 	New England 	21.0 	21.3 	7.0 	13.5 	28.5 	19.5
13 	NY Jets 	22.2 	24.0 	31.0 	20.0 	23.0 	23.9
14 	Miami 	22.5 	23.3 	38.0 	20.0 	25.0 	24.6
15 	Arizona 	23.5 	23.3 	20.0 	20.0 	34.0 	22.6
16 	NY Giants 	23.8 	25.0 	33.0 	26.5 	21.0 	24.2
17 	Denver 	24.2 	24.3 	27.0 	23.3 	27.0 	23.9
18 	Indianapolis 	25.0 	22.0 	37.0 	35.5 	14.5 	25.2
19 	Cleveland 	26.0 	27.7 	45.0 	19.0 	33.0 	25.6
20 	Buffalo 	26.5 	19.7 	22.0 	31.0 	25.0 	21.7
21 	Houston 	27.0 	27.0 	34.0 	27.0 	27.0 	27.2
22 	Minnesota 	27.5 	31.3 	38.0 	21.5 	33.5 	17.4
23 	Cincinnati 	28.2 	30.0 	36.0 	23.0 	30.0 	21.8
24 	Detroit 	28.5 	22.0 	26.0 	29.0 	28.0 	23.5
25 	Kansas City 	28.8 	29.0 	23.0 	27.0 	29.3 	21.2
26 	Pittsburgh 	29.0 	31.7 	26.0 	34.0 	24.0 	20.8
27 	San Francisco 	29.5 	31.3 	29.0 	27.0 	30.3 	23.9
28 	LA Chargers 	30.0 	27.3 	27.0 	32.5 	27.5 	17.0
29 	New Orleans 	30.2 	24.3 	18.0 	33.0 	27.5 	21.2
30 	Atlanta 	30.5 	34.7 	37.0 	34.7 	18.0 	19.1
31 	Oakland 	30.8 	30.0 	42.0 	37.5 	24.0 	23.3
32 	Tampa Bay 	34.8 	33.0 	48.0 	25.5 	44.0 	23.9
