1 	LA Rams 	6.5 	6.5 	0.0 	0.0 	13.0 	20.9
2 	Washington 	13.5 	13.5 	21.0 	21.0 	6.0 	24.2
3 	Dallas 	14.5 	14.5 	13.0 	13.0 	16.0 	20.8
4 	Miami 	16.0 	16.0 	12.0 	20.0 	12.0 	24.6
5 	Jacksonville 	17.5 	17.5 	20.0 	20.0 	15.0 	17.7
6 	NY Jets 	18.5 	18.5 	20.0 	20.0 	17.0 	23.9
7 	Baltimore 	18.5 	18.5 	34.0 	3.0 	34.0 	18.9
8 	Carolina 	19.5 	19.5 	31.0 	8.0 	31.0 	21.1
9 	Philadelphia 	19.5 	19.5 	27.0 	12.0 	27.0 	18.2
10 	NY Giants 	20.0 	20.0 	20.0 	20.0 	20.0 	24.2
11 	Chicago 	20.5 	20.5 	17.0 	17.0 	24.0 	20.0
12 	Atlanta 	21.0 	21.0 	24.0 	24.0 	18.0 	19.1
13 	Cleveland 	21.0 	21.0 	21.0 	21.0 	21.0 	25.6
14 	Indianapolis 	21.5 	21.5 	9.0 	34.0 	9.0 	25.2
15 	Denver 	21.5 	21.5 	19.0 	21.5 	-- 	23.9
16 	Tennessee 	22.0 	22.0 	17.0 	17.0 	27.0 	22.9
17 	Minnesota 	22.5 	22.5 	29.0 	16.0 	29.0 	17.4
18 	Cincinnati 	23.0 	23.0 	23.0 	23.0 	23.0 	21.8
19 	Houston 	23.5 	23.5 	20.0 	-- 	23.5 	27.2
20 	New England 	25.5 	25.5 	31.0 	20.0 	31.0 	19.5
21 	Seattle 	25.5 	25.5 	24.0 	-- 	25.5 	20.8
22 	San Francisco 	25.5 	25.5 	27.0 	27.0 	24.0 	23.9
23 	Green Bay 	26.0 	26.0 	29.0 	26.0 	-- 	24.0
24 	Oakland 	26.5 	26.5 	20.0 	33.0 	20.0 	23.3
25 	LA Chargers 	29.0 	29.0 	20.0 	38.0 	20.0 	17.0
26 	Arizona 	29.0 	29.0 	34.0 	24.0 	34.0 	22.6
27 	Tampa Bay 	30.5 	30.5 	21.0 	21.0 	40.0 	23.9
28 	Pittsburgh 	31.5 	31.5 	42.0 	42.0 	21.0 	20.8
29 	Kansas City 	32.5 	32.5 	37.0 	-- 	32.5 	21.2
30 	New Orleans 	33.0 	33.0 	18.0 	33.0 	-- 	21.2
31 	Detroit 	39.0 	39.0 	30.0 	48.0 	30.0 	23.5
32 	Buffalo 	39.0 	39.0 	31.0 	31.0 	47.0 	21.7
