1 	Baltimore 	12.8 	8.7 	0.0 	8.5 	15.0 	18.9
2 	Dallas 	17.2 	16.7 	7.0 	14.7 	19.7 	20.8
3 	Tennessee 	17.8 	19.0 	21.0 	20.3 	15.3 	22.9
4 	Chicago 	19.2 	18.3 	31.0 	13.5 	23.0 	20.0
5 	Seattle 	19.5 	17.7 	3.0 	23.0 	17.8 	20.8
6 	Philadelphia 	19.5 	20.7 	13.0 	17.0 	22.0 	18.2
7 	LA Rams 	19.7 	27.3 	20.0 	18.0 	21.3 	20.9
8 	Washington 	20.8 	25.7 	17.0 	18.3 	24.5 	24.2
9 	Jacksonville 	21.0 	27.3 	40.0 	13.7 	28.3 	17.7
10 	Carolina 	22.8 	25.0 	23.0 	20.0 	27.0 	21.1
11 	Houston 	22.8 	21.0 	13.0 	18.7 	27.0 	27.2
12 	Buffalo 	23.0 	18.0 	20.0 	21.5 	23.8 	21.7
13 	Arizona 	23.2 	21.7 	27.0 	20.0 	26.3 	22.6
14 	NY Jets 	23.2 	27.0 	34.0 	23.3 	23.0 	23.9
15 	LA Chargers 	24.0 	17.0 	14.0 	25.0 	23.0 	17.0
16 	Green Bay 	24.0 	20.3 	30.0 	20.5 	31.0 	24.0
17 	Miami 	24.2 	31.0 	28.0 	22.7 	25.7 	24.6
18 	New England 	24.7 	23.7 	40.0 	22.8 	28.5 	19.5
19 	Minnesota 	24.7 	25.3 	17.0 	20.0 	29.3 	17.4
20 	Cleveland 	25.2 	30.7 	38.0 	21.2 	33.0 	25.6
21 	Pittsburgh 	25.7 	21.3 	21.0 	28.3 	23.0 	20.8
22 	Denver 	25.7 	28.0 	23.0 	23.2 	30.5 	23.9
23 	Cincinnati 	26.3 	27.0 	28.0 	22.7 	30.0 	21.8
24 	NY Giants 	27.0 	33.3 	34.0 	29.0 	25.0 	24.2
25 	Detroit 	27.4 	19.7 	23.0 	27.0 	28.0 	23.5
26 	New Orleans 	28.0 	24.7 	19.0 	28.3 	27.5 	21.2
27 	Kansas City 	28.7 	26.7 	43.0 	20.5 	32.8 	21.2
28 	Oakland 	29.3 	31.7 	27.0 	37.5 	25.2 	23.3
29 	San Francisco 	29.8 	30.0 	33.0 	27.5 	31.0 	23.9
30 	Indianapolis 	30.0 	39.0 	42.0 	35.5 	27.2 	25.2
31 	Atlanta 	32.0 	35.7 	29.0 	33.2 	29.5 	19.1
32 	Tampa Bay 	34.6 	37.3 	34.0 	25.5 	40.7 	23.9
