1 	LA Rams 	464.3 	489.3 	444.0 	503.0 	425.7 	361.5
2 	Tampa Bay 	448.6 	426.0 	512.0 	445.5 	450.7 	363.4
3 	New Orleans 	424.0 	456.7 	447.0 	399.0 	461.5 	390.4
4 	Green Bay 	421.0 	488.3 	521.0 	416.2 	430.5 	305.7
5 	Kansas City 	418.5 	438.7 	446.0 	404.0 	425.8 	372.5
6 	Pittsburgh 	417.7 	382.0 	481.0 	380.0 	455.3 	387.8
7 	LA Chargers 	412.5 	409.7 	449.0 	440.3 	384.7 	376.6
8 	Atlanta 	397.2 	411.7 	416.0 	440.0 	311.5 	357.8
9 	Baltimore 	393.0 	407.3 	361.0 	355.5 	411.8 	305.4
10 	Minnesota 	391.2 	410.7 	411.0 	348.7 	433.7 	358.1
11 	Houston 	388.8 	381.3 	216.0 	368.3 	409.3 	320.0
12 	Denver 	387.7 	392.7 	357.0 	399.2 	364.5 	324.1
13 	San Francisco 	381.8 	404.0 	401.0 	396.5 	374.5 	349.2
14 	New England 	381.2 	462.3 	500.0 	444.0 	255.5 	405.4
15 	Oakland 	373.5 	346.3 	185.0 	480.0 	320.2 	324.1
16 	Jacksonville 	371.0 	403.0 	204.0 	405.0 	337.0 	359.8
17 	Indianapolis 	369.2 	448.3 	428.0 	429.0 	339.2 	284.6
18 	Philadelphia 	366.3 	391.7 	379.0 	325.0 	407.7 	377.9
19 	Chicago 	366.2 	422.0 	467.0 	377.0 	359.0 	287.4
20 	Cleveland 	366.2 	406.7 	317.0 	345.8 	407.0 	308.9
21 	Detroit 	365.2 	353.3 	264.0 	339.0 	404.5 	337.8
22 	Carolina 	361.8 	359.0 	350.0 	340.0 	394.5 	328.9
23 	Cincinnati 	352.2 	338.0 	275.0 	326.7 	377.7 	280.5
24 	NY Giants 	348.3 	377.3 	401.0 	341.3 	355.3 	314.2
25 	Washington 	344.0 	319.0 	288.0 	336.0 	356.0 	324.9
26 	NY Jets 	340.5 	354.7 	374.0 	416.0 	265.0 	305.2
27 	Miami 	330.3 	336.7 	541.0 	418.7 	242.0 	307.7
28 	Seattle 	325.0 	357.7 	369.0 	334.0 	320.5 	330.4
29 	Dallas 	319.5 	361.3 	378.0 	363.3 	275.7 	331.9
30 	Tennessee 	262.7 	241.3 	106.0 	262.0 	263.3 	316.0
31 	Buffalo 	222.5 	199.0 	229.0 	258.0 	204.8 	300.3
32 	Arizona 	220.5 	250.7 	269.0 	232.3 	208.7 	314.1
