1 	Baltimore 	270.8 	268.7 	106.0 	223.0 	294.8 	325.1
2 	Jacksonville 	306.5 	326.7 	378.0 	237.7 	375.3 	301.6
3 	Buffalo 	311.7 	286.7 	216.0 	285.0 	325.0 	347.8
4 	Dallas 	315.2 	349.3 	204.0 	280.3 	350.0 	318.1
5 	Washington 	326.2 	379.0 	350.0 	323.7 	330.0 	347.9
6 	Seattle 	326.7 	305.3 	185.0 	385.5 	297.2 	323.2
7 	Green Bay 	328.3 	270.0 	401.0 	330.0 	325.0 	348.9
8 	Tennessee 	337.8 	338.7 	361.0 	410.0 	265.7 	333.9
9 	Houston 	341.7 	333.0 	229.0 	300.0 	383.3 	346.6
10 	Chicago 	343.8 	357.7 	541.0 	293.5 	377.3 	319.1
11 	LA Rams 	344.0 	392.0 	357.0 	313.0 	375.0 	338.5
12 	Philadelphia 	352.8 	391.0 	401.0 	294.3 	411.3 	322.7
13 	LA Chargers 	357.7 	323.3 	317.0 	338.3 	377.0 	328.4
14 	NY Giants 	358.0 	372.7 	379.0 	357.7 	358.3 	373.2
15 	Carolina 	358.0 	372.0 	288.0 	353.3 	365.0 	322.6
16 	Minnesota 	359.8 	396.3 	269.0 	296.0 	423.7 	290.5
17 	Detroit 	367.8 	381.3 	521.0 	359.7 	380.0 	355.8
18 	New Orleans 	369.0 	329.7 	283.0 	379.7 	353.0 	344.4
19 	San Francisco 	377.2 	369.7 	521.0 	323.5 	404.0 	351.6
20 	New England 	379.3 	352.3 	446.0 	345.5 	447.0 	370.3
21 	Pittsburgh 	380.2 	350.0 	275.0 	408.0 	352.3 	311.1
22 	NY Jets 	381.0 	455.7 	428.0 	373.7 	388.3 	352.2
23 	Indianapolis 	386.8 	426.0 	374.0 	398.0 	381.2 	367.1
24 	Arizona 	394.3 	396.3 	411.0 	358.7 	430.0 	310.8
25 	Miami 	396.7 	416.0 	467.0 	412.3 	381.0 	335.7
26 	Oakland 	398.5 	422.7 	369.0 	426.0 	384.8 	350.1
27 	Denver 	403.8 	467.3 	444.0 	392.2 	427.0 	290.0
28 	Cleveland 	406.5 	474.7 	449.0 	399.8 	420.0 	328.1
29 	Cincinnati 	409.2 	424.3 	481.0 	401.0 	417.3 	339.1
30 	Atlanta 	417.5 	433.3 	512.0 	473.0 	306.5 	321.6
31 	Tampa Bay 	439.8 	437.3 	416.0 	412.5 	458.0 	378.1
32 	Kansas City 	468.2 	462.3 	500.0 	454.0 	475.2 	367.0
