1 	Baltimore 	153.0 	153.0 	153.0 	153.0 	-- 	325.1
2 	Washington 	213.0 	213.0 	213.0 	-- 	213.0 	347.9
3 	Atlanta 	232.0 	232.0 	232.0 	-- 	232.0 	321.6
4 	Carolina 	232.0 	232.0 	232.0 	232.0 	-- 	322.6
5 	Dallas 	293.0 	293.0 	293.0 	-- 	293.0 	318.1
6 	Green Bay 	294.0 	294.0 	294.0 	294.0 	-- 	348.9
7 	Philadelphia 	299.0 	299.0 	299.0 	299.0 	-- 	322.7
8 	NY Giants 	305.0 	305.0 	305.0 	305.0 	-- 	373.2
9 	Denver 	306.0 	306.0 	306.0 	306.0 	-- 	290.0
10 	Jacksonville 	324.0 	324.0 	324.0 	-- 	324.0 	301.6
11 	New England 	325.0 	325.0 	325.0 	325.0 	-- 	370.3
12 	Pittsburgh 	327.0 	327.0 	327.0 	-- 	327.0 	311.1
13 	Minnesota 	327.0 	327.0 	327.0 	327.0 	-- 	290.5
14 	Indianapolis 	330.0 	330.0 	330.0 	330.0 	-- 	367.1
15 	Miami 	336.0 	336.0 	336.0 	336.0 	-- 	335.7
16 	NY Jets 	339.0 	339.0 	339.0 	-- 	339.0 	352.2
17 	Tennessee 	342.0 	342.0 	342.0 	-- 	342.0 	333.9
18 	San Francisco 	343.0 	343.0 	343.0 	-- 	343.0 	351.6
19 	Detroit 	349.0 	349.0 	349.0 	349.0 	-- 	355.8
20 	LA Chargers 	362.0 	362.0 	362.0 	362.0 	-- 	328.4
21 	Oakland 	365.0 	365.0 	365.0 	365.0 	-- 	350.1
22 	Buffalo 	369.0 	369.0 	369.0 	-- 	369.0 	347.8
23 	Chicago 	370.0 	370.0 	370.0 	-- 	370.0 	319.1
24 	Cincinnati 	380.0 	380.0 	380.0 	-- 	380.0 	339.1
25 	Houston 	389.0 	389.0 	389.0 	-- 	389.0 	346.6
26 	LA Rams 	395.0 	395.0 	395.0 	-- 	395.0 	338.5
27 	Arizona 	429.0 	429.0 	429.0 	429.0 	-- 	310.8
28 	Seattle 	470.0 	470.0 	470.0 	-- 	470.0 	323.2
29 	Cleveland 	472.0 	472.0 	472.0 	472.0 	-- 	328.1
30 	Tampa Bay 	475.0 	475.0 	475.0 	-- 	475.0 	378.1
31 	New Orleans 	529.0 	529.0 	529.0 	529.0 	-- 	344.4
32 	Kansas City 	541.0 	541.0 	541.0 	-- 	541.0 	367.0
