1 	New Orleans 	36.0 	39.7 	43.0 	34.7 	38.0 	27.9
2 	Kansas City 	35.0 	31.7 	30.0 	34.0 	35.7 	25.6
3 	LA Rams 	34.6 	35.3 	33.0 	35.7 	33.0 	28.9
4 	Cincinnati 	30.6 	28.3 	27.0 	30.5 	30.7 	18.1
5 	Pittsburgh 	28.6 	28.3 	41.0 	30.7 	25.5 	26.4
6 	Tampa Bay 	28.0 	21.3 	10.0 	27.0 	29.0 	20.9
7 	Chicago 	27.8 	29.3 	48.0 	36.0 	19.5 	16.5
8 	LA Chargers 	27.4 	26.0 	26.0 	27.7 	27.0 	22.2
9 	New England 	26.6 	28.7 	38.0 	34.3 	15.0 	28.9
10 	Atlanta 	26.6 	30.0 	17.0 	34.7 	14.5 	21.6
11 	Baltimore 	26.4 	20.7 	9.0 	37.0 	19.3 	24.7
12 	Carolina 	26.0 	29.3 	33.0 	26.7 	24.0 	22.9
13 	Detroit 	25.0 	27.0 	31.0 	24.7 	25.5 	25.6
14 	NY Jets 	24.6 	21.0 	34.0 	23.0 	25.7 	18.6
15 	Indianapolis 	23.6 	24.7 	24.0 	28.5 	20.3 	16.4
16 	San Francisco 	23.6 	24.0 	18.0 	24.0 	23.3 	20.7
17 	Seattle 	23.2 	25.0 	31.0 	27.5 	20.3 	22.9
18 	Houston 	23.0 	26.0 	19.0 	20.5 	24.7 	21.1
19 	Green Bay 	23.0 	20.7 	23.0 	25.0 	20.0 	20.0
20 	Cleveland 	22.8 	25.0 	12.0 	18.0 	30.0 	14.6
21 	Minnesota 	22.6 	20.0 	23.0 	15.0 	27.7 	23.2
22 	Oakland 	21.4 	25.0 	10.0 	29.0 	16.3 	18.8
23 	NY Giants 	20.8 	25.3 	31.0 	16.5 	23.7 	15.4
24 	Washington 	20.8 	19.7 	19.0 	20.0 	21.5 	21.4
25 	Philadelphia 	20.6 	21.3 	21.0 	19.7 	22.0 	29.0
26 	Jacksonville 	20.4 	17.0 	14.0 	22.7 	17.0 	25.9
27 	Denver 	20.0 	17.7 	16.0 	23.3 	15.0 	18.1
28 	Miami 	19.8 	17.3 	17.0 	27.5 	14.7 	17.6
29 	Tennessee 	17.4 	15.7 	12.0 	23.0 	13.7 	20.6
30 	Dallas 	16.6 	18.3 	16.0 	23.0 	12.3 	22.1
31 	Arizona 	13.0 	19.7 	28.0 	12.3 	14.0 	18.4
32 	Buffalo 	12.6 	13.3 	13.0 	16.5 	10.0 	17.9
