1 	Kansas City 	36.2 	39.3 	27.0 	32.7 	39.3 	25.6
2 	New Orleans 	34.4 	23.0 	28.0 	38.0 	31.3 	27.9
3 	LA Rams 	32.7 	30.0 	6.0 	37.7 	28.4 	28.9
4 	Pittsburgh 	28.2 	22.7 	21.0 	34.5 	22.9 	26.4
5 	LA Chargers 	28.2 	34.7 	26.0 	29.3 	27.1 	22.2
6 	New England 	28.0 	28.0 	33.0 	33.5 	23.3 	28.9
7 	Chicago 	27.6 	21.7 	15.0 	28.7 	26.3 	16.5
8 	Indianapolis 	26.8 	17.0 	24.0 	31.3 	23.0 	16.4
9 	Seattle 	26.2 	31.3 	21.0 	27.2 	25.3 	22.9
10 	Tampa Bay 	25.5 	21.7 	14.0 	21.1 	30.7 	20.9
11 	Carolina 	24.9 	21.3 	20.0 	30.8 	19.9 	22.9
12 	Houston 	24.8 	28.0 	21.0 	26.7 	22.7 	21.1
13 	Baltimore 	24.7 	28.0 	24.0 	28.5 	21.4 	24.7
14 	Atlanta 	24.3 	17.7 	20.0 	28.0 	20.0 	21.6
15 	Green Bay 	24.2 	22.7 	34.0 	27.1 	20.8 	20.0
16 	Cincinnati 	23.6 	17.0 	21.0 	23.3 	24.0 	18.1
17 	NY Giants 	23.6 	30.7 	40.0 	21.2 	25.7 	15.4
18 	Cleveland 	22.5 	24.7 	26.0 	20.4 	24.8 	14.6
19 	Denver 	22.3 	20.7 	14.0 	21.8 	22.7 	18.1
20 	Minnesota 	21.7 	13.7 	7.0 	20.8 	22.4 	23.2
21 	Philadelphia 	21.6 	25.3 	23.0 	21.3 	22.0 	29.0
22 	Miami 	21.4 	26.3 	34.0 	25.0 	17.2 	17.6
23 	Dallas 	21.2 	24.3 	29.0 	24.7 	17.2 	22.1
24 	San Francisco 	21.2 	15.0 	20.0 	22.5 	20.0 	20.7
25 	Detroit 	20.8 	16.3 	17.0 	20.0 	21.8 	25.6
26 	NY Jets 	20.8 	20.7 	27.0 	21.3 	20.3 	18.6
27 	Tennessee 	19.3 	24.3 	30.0 	22.7 	16.4 	20.6
28 	Washington 	19.2 	17.3 	16.0 	19.1 	19.2 	21.4
29 	Oakland 	18.8 	24.7 	24.0 	24.8 	13.6 	18.8
30 	Jacksonville 	16.3 	12.0 	9.0 	16.2 	16.4 	25.9
31 	Buffalo 	15.5 	21.3 	23.0 	15.8 	15.1 	17.9
32 	Arizona 	13.7 	11.0 	3.0 	12.7 	14.8 	18.4
