1 	Kansas City 	426.7 	385.0 	419.0 	395.0 	454.5 	372.5
2 	LA Rams 	424.1 	360.7 	461.0 	463.3 	389.8 	361.5
3 	Tampa Bay 	414.3 	301.0 	383.0 	407.7 	420.1 	363.4
4 	Pittsburgh 	407.3 	381.7 	429.0 	390.0 	422.5 	387.8
5 	New England 	394.7 	393.0 	390.0 	438.6 	356.2 	405.4
6 	New Orleans 	384.9 	338.0 	370.0 	416.0 	357.6 	390.4
7 	Indianapolis 	382.9 	402.7 	402.0 	403.0 	359.9 	284.6
8 	Atlanta 	382.5 	402.0 	427.0 	388.0 	376.1 	357.8
9 	Green Bay 	382.0 	387.7 	540.0 	381.0 	382.9 	305.7
10 	LA Chargers 	379.1 	297.7 	198.0 	385.7 	373.2 	376.6
11 	Carolina 	373.2 	358.7 	436.0 	371.5 	375.1 	328.9
12 	Baltimore 	369.1 	350.7 	361.0 	359.4 	377.5 	305.4
13 	Philadelphia 	365.7 	385.3 	519.0 	379.2 	350.1 	377.9
14 	Cleveland 	364.9 	383.3 	493.0 	379.9 	347.9 	308.9
15 	Houston 	364.0 	324.0 	371.0 	384.7 	345.9 	320.0
16 	San Francisco 	358.5 	339.7 	279.0 	352.4 	365.6 	349.2
17 	Minnesota 	357.7 	344.7 	340.0 	369.4 	347.4 	358.1
18 	Seattle 	357.5 	374.3 	464.0 	353.0 	361.4 	330.4
19 	NY Giants 	350.4 	351.3 	392.0 	326.3 	371.5 	314.2
20 	Denver 	348.8 	281.3 	300.0 	360.4 	338.6 	324.1
21 	Chicago 	344.7 	317.0 	325.0 	367.2 	318.9 	287.4
22 	Oakland 	339.1 	308.0 	273.0 	384.7 	299.2 	324.1
23 	Dallas 	338.8 	366.7 	232.0 	363.4 	310.7 	331.9
24 	Detroit 	322.3 	251.3 	223.0 	315.4 	330.1 	337.8
25 	Cincinnati 	318.4 	266.0 	209.0 	330.6 	304.4 	280.5
26 	Tennessee 	316.0 	339.3 	291.0 	327.3 	306.1 	316.0
27 	Jacksonville 	314.2 	230.3 	244.0 	302.9 	324.1 	359.8
28 	Washington 	313.7 	275.0 	292.0 	320.7 	307.6 	324.9
29 	NY Jets 	303.2 	312.0 	370.0 	342.0 	258.9 	305.2
30 	Miami 	294.2 	262.7 	183.0 	314.5 	271.0 	307.7
31 	Buffalo 	293.1 	323.0 	289.0 	302.9 	284.6 	300.3
32 	Arizona 	244.5 	265.0 	263.0 	258.1 	228.9 	314.1
