1 	Baltimore 	293.8 	277.0 	386.0 	261.7 	313.0 	325.1
2 	Jacksonville 	313.2 	348.3 	395.0 	246.2 	380.2 	301.6
3 	Dallas 	313.7 	323.7 	305.0 	280.3 	338.8 	318.1
4 	Washington 	322.4 	325.3 	303.0 	323.5 	321.0 	347.9
5 	Seattle 	327.3 	328.0 	331.0 	385.5 	304.0 	323.2
6 	Buffalo 	329.1 	326.3 	387.0 	319.0 	335.2 	347.8
7 	Chicago 	329.6 	376.3 	207.0 	293.8 	377.3 	319.1
8 	LA Rams 	331.4 	314.7 	359.0 	324.5 	338.2 	338.5
9 	Houston 	334.9 	286.0 	370.0 	317.5 	352.2 	346.6
10 	Minnesota 	336.4 	267.0 	270.0 	289.2 	383.5 	290.5
11 	Tennessee 	338.7 	309.3 	344.0 	410.0 	285.2 	333.9
12 	Green Bay 	340.9 	360.3 	416.0 	330.0 	355.3 	348.9
13 	Carolina 	351.0 	318.3 	325.0 	346.2 	357.3 	322.6
14 	Philadelphia 	352.9 	369.0 	335.0 	313.5 	392.2 	322.7
15 	Pittsburgh 	359.7 	278.7 	237.0 	365.2 	352.3 	311.1
16 	LA Chargers 	362.3 	332.0 	390.0 	338.3 	380.2 	328.4
17 	San Francisco 	365.4 	393.7 	321.0 	328.7 	387.4 	351.6
18 	NY Giants 	366.4 	387.3 	360.0 	358.2 	374.5 	373.2
19 	Detroit 	367.7 	418.7 	413.0 	373.0 	360.7 	355.8
20 	Arizona 	367.8 	329.0 	267.0 	330.4 	430.0 	310.8
21 	Indianapolis 	371.4 	341.3 	347.0 	366.3 	374.4 	367.1
22 	Denver 	373.2 	335.7 	340.0 	392.2 	354.2 	290.0
23 	New Orleans 	374.1 	352.3 	423.0 	379.7 	370.0 	344.4
24 	NY Jets 	374.6 	379.7 	395.0 	359.2 	390.0 	352.2
25 	New England 	382.8 	410.7 	333.0 	345.5 	420.0 	370.3
26 	Oakland 	407.4 	414.0 	461.0 	437.7 	384.8 	350.1
27 	Miami 	408.0 	450.3 	427.0 	423.5 	392.5 	335.7
28 	Cleveland 	414.5 	442.0 	421.0 	399.8 	429.2 	328.1
29 	Tampa Bay 	415.3 	374.7 	402.0 	376.7 	444.2 	378.1
30 	Atlanta 	419.4 	441.3 	433.0 	464.6 	306.5 	321.6
31 	Kansas City 	432.4 	383.3 	411.0 	389.5 	475.2 	367.0
32 	Cincinnati 	447.8 	536.0 	576.0 	444.8 	450.8 	339.1
