1 	Baltimore 	17.1 	20.0 	36.0 	13.7 	19.2 	18.9
2 	Dallas 	17.6 	15.3 	20.0 	14.7 	19.8 	20.8
3 	Tennessee 	18.1 	18.0 	20.0 	20.3 	16.5 	22.9
4 	Seattle 	18.7 	16.7 	14.0 	23.0 	17.0 	20.8
5 	Washington 	19.1 	15.7 	13.0 	18.0 	20.7 	24.2
6 	LA Rams 	19.4 	19.0 	27.0 	20.2 	18.5 	20.9
7 	Philadelphia 	19.5 	17.3 	18.0 	18.0 	21.0 	18.2
8 	Chicago 	20.6 	26.3 	10.0 	18.8 	23.0 	20.0
9 	Houston 	20.9 	14.3 	23.0 	19.8 	22.0 	27.2
10 	Jacksonville 	21.2 	28.0 	24.0 	15.2 	27.2 	17.7
11 	Carolina 	21.7 	20.3 	21.0 	20.2 	23.7 	21.1
12 	New England 	23.1 	25.7 	6.0 	22.8 	23.5 	19.5
13 	LA Chargers 	23.3 	14.3 	19.0 	25.0 	22.0 	17.0
14 	Denver 	24.2 	21.0 	30.0 	23.2 	25.2 	23.9
15 	Minnesota 	24.4 	21.3 	30.0 	22.5 	26.2 	17.4
16 	Pittsburgh 	24.6 	18.7 	18.0 	25.8 	23.0 	20.8
17 	Green Bay 	24.7 	30.0 	29.0 	20.5 	30.3 	24.0
18 	Arizona 	24.9 	29.0 	15.0 	24.0 	26.3 	22.6
19 	NY Jets 	25.0 	31.7 	24.0 	26.8 	23.2 	23.9
20 	Buffalo 	25.0 	27.3 	25.0 	22.7 	26.4 	21.7
21 	NY Giants 	25.6 	25.7 	20.0 	26.8 	24.5 	24.2
22 	Kansas City 	25.6 	25.3 	23.0 	18.5 	32.8 	21.2
23 	New Orleans 	26.1 	20.7 	20.0 	28.3 	24.5 	21.2
24 	Cleveland 	26.2 	32.3 	33.0 	21.2 	31.2 	25.6
25 	Detroit 	26.6 	24.0 	28.0 	27.2 	25.7 	23.5
26 	Indianapolis 	26.6 	25.0 	28.0 	25.3 	27.4 	25.2
27 	Miami 	27.4 	34.0 	42.0 	25.0 	29.8 	24.6
28 	San Francisco 	29.5 	30.0 	18.0 	31.3 	28.4 	23.9
29 	Cincinnati 	29.6 	35.7 	34.0 	25.5 	33.8 	21.8
30 	Atlanta 	30.3 	30.0 	20.0 	30.6 	29.5 	19.1
31 	Oakland 	31.1 	31.7 	42.0 	39.0 	25.2 	23.3
32 	Tampa Bay 	33.3 	31.3 	37.0 	24.7 	39.8 	23.9
